primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
GSTA1,6.714180664394139e-46,-2.3319253108099396,-2.07639662230503,-2.58745399931485,5.66364560602103e-44,1.2176838052945212e-41
NAMPT,1.0929449533038401e-45,1.11479125538047,1.24906356322211,0.980518947538835,9.17668966348074e-44,1.9821649673118445e-41
PLSCR1,1.5332809478348e-45,1.80826763716827,2.0344104890341597,1.58212478530238,1.28145545022728e-43,2.780758326993193e-41
BAG1,1.5868144718808098e-45,0.722037338842624,0.8093366666998699,0.6347380109853771,1.3201131771573597e-43,2.8778467262030365e-41
OASL1,1.84275706414493e-45,2.44702653617249,2.6561229277779304,2.23793014456706,1.52603845275491e-43,3.342024211533245e-41
CXCL10,2.1210442673808102e-45,3.2867261617695296,3.59623539785996,2.9772169256791003,1.74851176514629e-43,3.8467258833218374e-41
SASH1,2.16072810787806e-45,-1.42781088587527,-1.2606106047778898,-1.5950111669726499,1.77316583549667e-43,3.9186964964476497e-41
H2-T23,3.60228772492646e-45,1.7690083667642098,1.9888100772705302,1.5492066562578797,2.9428418999669494e-43,6.533109017926627e-41
SLC25A51,4.621761815951579e-45,1.02604558739805,1.1507187192181598,0.901372455577953,3.758756605116501e-43,8.382027229409784e-41
FOS,4.8149835064176096e-45,1.99499978783464,2.23744563952618,1.7525539361430902,3.89841700323168e-43,8.732454087238977e-41
CMPK2,4.8790263922686994e-45,1.8657376043099099,2.02945780331583,1.70201740530398,3.9243236395857394e-43,8.848602265018514e-41
NMI,4.890257733493479e-45,2.08609203436943,2.32339718246283,1.8487868862760402,3.9243236395857394e-43,8.868971425463773e-41
PDLIM7,5.159775351357121e-45,1.28372297601939,1.43983465513862,1.12761129690017,4.122365011991749e-43,9.357768577221273e-41
RAB34,5.2931986376195286e-45,1.10845811254857,1.2432805372146398,0.97363568788249,4.21041449525736e-43,9.599745049186777e-41
FAM46A,6.004360152370949e-45,1.76016188228549,1.96453804239106,1.5557857221799198,4.75524348137116e-43,1.0889507572339953e-40
ALCAM,6.99964369836456e-45,1.7233771172736498,1.9379104570107701,1.50884377753653,5.51937122232781e-43,1.2694553811353967e-40
CEBPB,1.0040391628634101e-44,-1.2605877136636499,-1.10584013261224,-1.41533529471506,7.88279405094842e-43,1.8209254257690805e-40
AVPI1,1.1124967390847e-44,-1.1548636940133201,-1.01365679566084,-1.29607059236579,8.69665554312078e-43,2.017624086004012e-40
RAD23B,1.1616691409618502e-44,0.800749534097106,0.898668332876542,0.7028307353176689,9.04207362252534e-43,2.1068031540484113e-40
PKIG,1.6029044062199297e-44,1.1613853843881001,1.30360969552136,1.01916107325485,1.2423194150087499e-42,2.9070274311204646e-40
CLIC4,1.9394128369310901e-44,1.37715720528551,1.55262232687947,1.2016920836915401,1.49673154087584e-42,3.517319121058225e-40
GOLGA7B,2.03033163164015e-44,-1.62007234424443,-1.3858399205369198,-1.85430476795194,1.56025824031465e-42,3.682209447142576e-40
CALU,2.66026138482167e-44,1.12894996298197,1.26806846462451,0.9898314613394201,2.03571731962556e-42,4.824650047512581e-40
ZNHIT1,2.9148180895735697e-44,0.7454880686079879,0.8371884050295458,0.6537877321864289,2.2211403727943797e-42,5.286314087250626e-40
SPINT2,3.6797132126146203e-44,-0.7814179694542679,-0.685079477653779,-0.877756461254757,2.7922710805012098e-42,6.673527882397876e-40
PDLIM4,3.92303967794829e-44,2.29035021902675,2.53363347958412,2.04706695846937,2.9645103166362597e-42,7.114824759927018e-40
RNF181,4.0371892205392297e-44,1.07448013092468,1.21302350459349,0.9359367572558659,3.0381105271244595e-42,7.321846370369947e-40
GM10260,4.43049289096778e-44,-0.7908342685001519,-0.693111285922096,-0.8885572510782079,3.32030657316495e-42,8.035141907059165e-40
RFLNB,4.97832241758419e-44,1.95863265011594,2.20013500734661,1.7171302928852799,3.7155084512472e-42,9.028685536530688e-40
SDC1,6.69447126029986e-44,0.8422204090452579,0.946416963584348,0.7380238545061691,4.97585781872124e-42,1.2141093077679827e-39
STFA3,7.05076380530984e-44,-2.41317460207352,-2.12291046286652,-2.7034387412805296,5.21929193359589e-42,1.2787265237309925e-39
PPP1R1B,7.11949563988907e-44,2.33575633343974,2.52502339037804,2.14648927650143,5.248746866871059e-42,1.2911917292502817e-39
KRT19,1.47923886925048e-43,2.90405169032114,3.26457064022771,2.5435327404145602,1.0817530698680098e-41,2.6827476132726704e-39
SLURP1,1.5130671140013302e-43,-2.82412884438204,-2.5110521215691404,-3.1372055671949304,1.1020475975714099e-41,2.7440985179528122e-39
BAX,1.7011881604569998e-43,-0.702008471285411,-0.6146271532738511,-0.789389789296971,1.2341099391219198e-41,3.085274847804815e-39
SPAG7,2.10162381407476e-43,-1.65061277426797,-1.44375944465554,-1.8574661038803997,1.51852786820956e-41,3.811504949205984e-39
HELZ2,2.27111314605889e-43,1.79821901669869,1.95275190438853,1.6436861290088502,1.6344804768620697e-41,4.118890801692403e-39
COMT,2.4442068441088696e-43,0.859694693277812,0.966809413588103,0.752579972967521,1.75210021046476e-41,4.432813532475846e-39
GHITM,3.4380861875000395e-43,0.8985179412797779,1.01072192220412,0.786313960355432,2.4452208273137497e-41,6.235313109650072e-39
STEAP4,5.18458899833562e-43,1.9057115993259701,2.0779108646995903,1.7335123339523602,3.672957268508389e-41,9.40277060738148e-39
GALK1,6.3742709302932896e-43,2.09640616488139,2.30156646850625,1.89124586125653,4.4982014627159196e-41,1.156037775917991e-38
CHCHD7,8.20332552692744e-43,0.9536559986666179,1.07906084643681,0.828251150896423,5.766492703734731e-41,1.4877551175635606e-38
LIMD2,9.34941996670438e-43,1.5706683951528502,1.77219308929932,1.36914370100638,6.54675986548844e-41,1.6956108051615064e-38
SLC16A11,9.759020837779121e-43,2.3109918404165697,2.51056481364771,2.11141886718543,6.807292381306239e-41,1.7698960191396214e-38
FABP5,1.2525038934706802e-42,-2.4082189936010296,-2.10515005872493,-2.71128792847714,8.703222456698979e-41,2.2715410611984256e-38
2900026A02RIK,1.91284927845848e-42,1.4034919050615902,1.58227324433528,1.22471056578789,1.3241005539741598e-40,3.4691434514122993e-38
CDC34,2.1952808141582397e-42,-1.04237319109757,-0.909743962854994,-1.1750024193401498,1.5138255834818898e-40,3.9813612845573836e-38
DLK2,2.7466875599148e-42,-2.1566710545197902,-1.90390404844492,-2.40943806059467,1.8868911207051103e-40,4.981392558661481e-38
LURAP1L,3.08846195917207e-42,1.63825494231011,1.8462625530466399,1.43024733157357,2.11367343741678e-40,5.601234609154466e-38
9530053A07RIK,3.5265095820083194e-42,-1.49576124119871,-1.27217287813709,-1.7193496042603302,2.40439014207906e-40,6.395677777930288e-38
CNP,6.547324142947919e-42,1.6570462204259597,1.87373945752604,1.44035298332588,4.44727605455069e-40,1.1874227065650347e-37
DDIT4,1.0209468234591301e-41,1.30689954103131,1.47358896458011,1.14021011748252,6.908914772483119e-40,1.8515891590254783e-37
VEGFA,1.20951784720457e-41,1.78748015272457,2.01646711524376,1.55849319020538,8.12437617663041e-40,2.193581567690208e-37
CAPSL,1.3034006836900902e-41,1.6343944477308,1.8463363994600501,1.4224524960015401,8.722684427824191e-40,2.3638474799403475e-37
RER1,1.8520501072852398e-41,0.7358277773468069,0.8301235704606891,0.641531984232925,1.2348816450634199e-39,3.358878074572511e-37
PGM2,1.9676645550617397e-41,1.45018775702035,1.63797667702542,1.26239883701529,1.3071635300585998e-39,3.568556437059971e-37
HOOK1,2.18350289298706e-41,1.45466147461986,1.6471201343130701,1.26220281492666,1.4452557834749399e-39,3.960000846721332e-37
PAK1,2.33226530877075e-41,1.1143625571353601,1.2747159821332499,0.9540091321374721,1.53810776872241e-39,4.229796363986632e-37
SLC29A1,4.03546556160077e-41,1.72349641197856,1.9551394867808203,1.4918533371763,2.6517102690286796e-39,7.318720342519157e-37
ABRACL,4.2354513720141094e-41,-0.7161175538470199,-0.623773802246261,-0.808461305447779,2.7730738658067796e-39,7.681414608284789e-37
ZFP36L1,4.64827611737762e-41,1.19511672536066,1.3490845147033,1.0411489360180202,3.03241495196981e-39,8.430113566476052e-37
CTSZ,6.58694029549911e-41,2.27645251432665,2.5296502537728998,2.0232547748804,4.2817472831244395e-39,1.1946074919917185e-36
VAPB,7.639225239036e-41,0.915205313404977,1.03482516565443,0.795585461155528,4.9480353191127495e-39,1.385449889351569e-36
TRIM12C,1.00102858102557e-40,1.6083572824283001,1.8162171811816101,1.400497383675,6.46073108380061e-39,1.8154654345479735e-36
GSTP1,1.0148158787327e-40,-1.3603664059907299,-1.18331678320059,-1.53741602878088,6.526489637126339e-39,1.8404700776696246e-36
PPP2R2C,1.05596233280011e-40,-1.6539439930183,-1.46199159460975,-1.84589639142686,6.76711408751333e-39,1.9150932867662795e-36
TMEM45A,2.36105645620585e-40,-2.99911986728515,-2.6426179815264197,-3.35562175304387,1.50775070034329e-38,4.28201198897493e-36
CD109,2.7130279096725295e-40,-1.45237792034731,-1.2896733151633601,-1.61508252553125,1.72643769016916e-38,4.9203474169821e-36
GBP7,2.83040010746873e-40,1.85781212682197,2.01843607311966,1.69718818052428,1.79482994227457e-38,5.133213634905289e-36
TOR1AIP1,2.9019217080674902e-40,1.37722762845347,1.5585906913581002,1.1958645655488502,1.8337718500875302e-38,5.2629252097512e-36
XBP1,3.0708584302746004e-40,1.34784643400901,1.5315530557353798,1.1641398122826399,1.93378779484237e-38,5.569308849146015e-36
IFNGR2,3.12874512978415e-40,1.1407165933868402,1.2914355096936299,0.9899976770800559,1.963422895286e-38,5.674292167376535e-36
NOXO1,3.71431513385149e-40,1.73639092000054,1.96747770176,1.5053041382410801,2.3228558368113997e-38,6.736281926753062e-36
CES2G,4.02368107826719e-40,-1.59636149484339,-1.3919702924993202,-1.8007526971874601,2.50767972630425e-38,7.297348003545375e-36
RAB5C,4.05929766440106e-40,0.734217373916334,0.8302268200530111,0.638207927779657,2.5212130973142993e-38,7.361942244157762e-36
CFAP20,6.34210124493832e-40,0.803073357071577,0.9083658358489309,0.697780878294223,3.92560915283964e-38,1.1502034817820137e-35
CADPS2,7.60474839656354e-40,1.66810403396095,1.81058038548039,1.52562768244151,4.6911468340162004e-38,1.3791971692007634e-35
WDR46,8.91020179133294e-40,-1.30156286235625,-1.13710340558474,-1.4660223191277701,5.47781083686828e-38,1.615954196876142e-35
PAK4,9.727535047236268e-40,1.40724406051866,1.59588539572576,1.21860272531156,5.96008701407692e-38,1.7641857561667697e-35
NAA20,1.0334259530491699e-39,1.02622697453321,1.16122379884173,0.891230150224684,6.31050945606054e-38,1.8742213084499746e-35
SCO2,1.8992477332721102e-39,-1.25244406209127,-1.08660771000112,-1.4182804141814198,1.15199855821482e-37,3.444475689062299e-35
MCAM,1.99615697670234e-39,-0.8821925401685391,-0.660953053283437,-1.10343202705364,1.20674343098246e-37,3.6202302929473636e-35
IRGM2,2.0559160744504997e-39,1.40808069399551,1.53129468442175,1.28486670356927,1.2387406620011399e-37,3.7286093926234264e-35
WFDC2,2.36599272661763e-39,1.8556361789357299,2.1010696637319,1.6102026941395602,1.42084914205091e-37,4.2909644089937336e-35
TNFAIP1,2.6687037207800697e-39,0.789124744175663,0.8944934294835221,0.683756058867804,1.5973468871309301e-37,4.839961068006735e-35
NSD1,3.14598587388729e-39,1.0246658692260402,1.16717145135299,0.8821602870990831,1.8768289410795998e-37,5.70555998088199e-35
DDOST,3.7894403512863495e-39,0.8499091232706079,0.9627161334032222,0.737102113137995,2.25328820363702e-37,6.872529021092923e-35
H2AFJ,4.5386734475671604e-39,-1.1708015660018,-1.0152228880421401,-1.32638024396146,2.6899797923228097e-37,8.231338164507802e-35
MPZL1,4.7908650600951e-39,1.32528674411604,1.50319024313056,1.14738324510153,2.8301996328952697e-37,8.688712872988473e-35
CSTA1,5.7069337459553094e-39,-1.94462011714461,-1.6842853769787698,-2.20495485731045,3.36042046807291e-37,1.0350095041664548e-34
LMO1,6.7264362816302e-39,-1.81067326122702,-1.5668380810498899,-2.05450844140416,3.9479174240661895e-37,1.2199064840364531e-34
VAT1,6.874107740745839e-39,1.13957067556354,1.29304486000828,0.986096491118803,4.02157477374731e-37,1.2466881798616654e-34
NRIP1,7.17361098375431e-39,1.10950740228655,1.25761140071678,0.9614034038563279,4.18329931837197e-37,1.3010060880136816e-34
NOTCH1,8.038260871980358e-39,-1.5477914210104498,-1.3409176620902599,-1.7546651799306399,4.6724967684049995e-37,1.4578189917423577e-34
KLK13,8.118013172929979e-39,-0.631160118730847,-0.4979798602542321,-0.7643403772074631,4.703779134321339e-37,1.4722828690425809e-34
HERC6,8.34882036151007e-39,1.7672874619551202,1.93909065994057,1.59548426396967,4.8221084737689994e-37,1.5141420607634663e-34
MLKL,9.039980848635727e-39,1.47302274416197,1.68041002820275,1.26563546012118,5.20473310066215e-37,1.6394909267085755e-34
CSF3,1.0089660342784299e-38,2.9714973916934704,3.30694283121118,2.6360519521757597,5.7906987334410395e-37,1.8298607997673605e-34
HIF1A,1.0246560167806297e-38,0.9537396468957031,1.08117756699698,0.826301726794424,5.862196063196709e-37,1.85831615203335e-34
CTTN,1.03048530238623e-38,0.8005096310665559,0.9074898260845911,0.6935294360485209,5.8770067434203505e-37,1.8688881444076667e-34
ARPC1B,1.85846635575173e-38,0.7571002264162141,0.8588173843588219,0.655383068473606,1.0565876435082598e-36,3.3705145827913376e-34
THBS1,2.0401767169402198e-38,2.60854339501477,2.9483091769161294,2.2687776131134103,1.15627015432587e-36,3.700064493842783e-34
DDX24,2.2871732248162997e-38,0.762684638931992,0.8652058913142321,0.660163386549751,1.2911601797081398e-36,4.148017360526841e-34
STEAP2,2.29242158064634e-38,1.0915972409402699,1.24397532050496,0.939219161375587,1.2911601797081398e-36,4.1575357786602024e-34
TMBIM1,2.46589845452575e-38,0.9266413049696891,1.05119711895525,0.802085490984131,1.38456762759378e-36,4.4721534371279e-34
IL13RA1,2.62006724702007e-38,1.2920048139130902,1.47114586769987,1.1128637601263,1.46659072814679e-36,4.751753959195598e-34
PSME2,2.6976112333831296e-38,0.948449618663618,1.0760749181231302,0.820824319204107,1.5007324333937599e-36,4.892387732863644e-34
TMEM173,2.69095059793427e-38,1.3443601105456,1.52758898730027,1.1611312337909199,1.5007324333937599e-36,4.880308004413592e-34
NUPR1,3.57839491278384e-38,2.1215504989789298,2.40740560706012,1.83569539089775,1.98464128863143e-36,6.489777013824772e-34
GTF2E2,3.60424545363394e-38,0.858534573034765,0.97424936555993,0.7428197805095992,1.9928840105824697e-36,6.5366595547105135e-34
DNAJB6,3.9290547855000896e-38,0.685520871232934,0.778039478556096,0.593002263909773,2.1658765224872197e-36,7.125733758982962e-34
TXNDC12,4.0629762114484294e-38,1.0772331527737802,1.22444145970437,0.930024845843187,2.2329132294190498e-36,7.368613657082871e-34
GM5218,4.30121323519454e-38,-0.595438176356875,-0.5148981955696671,-0.675978157144082,2.35670100403287e-36,7.800680323348818e-34
ATG9B,5.133196531535119e-38,-1.3498441107009398,-1.1811129721403701,-1.51857524926151,2.80408591252774e-36,9.309565229592093e-34
TNFSF4,6.805600700094679e-38,-1.1539615135819399,-1.00059185844336,-1.30733116872052,3.7064977266341496e-36,1.234263742969171e-33
TRAFD1,7.300353304669659e-38,1.3969968039593,1.5870690289549199,1.20692457896368,3.96404812974518e-36,1.3239920753348894e-33
SKINT1,9.069903785672321e-38,1.7267884005534,1.88185656009153,1.57172024101527,4.91020224050607e-36,1.644917750569532e-33
2010005H15RIK,9.53998667133446e-38,-0.846778759043854,-0.692864103945356,-1.00069341414235,5.14932137712267e-36,1.7301719827132175e-33
IGFBP2,1.17802861067907e-37,-1.80482763676258,-1.4733031460039898,-2.1363521275211697,6.339681567737549e-36,2.1364726883275612e-33
GPRC5B,1.22379375306428e-37,1.3926925357759101,1.5932366978553,1.19214837369652,6.56648624425261e-36,2.2194723505573782e-33
REEP4,1.46992964961919e-37,-1.52851090235018,-1.31998950537375,-1.73703229932661,7.86390682167952e-36,2.665864412549363e-33
NES,1.5338603121712498e-37,1.5858819632983,1.72519437221544,1.44656955438115,8.18179135927581e-36,2.7818090621537787e-33
DST,1.5846817663386299e-37,-1.4266579397913701,-1.23064004740837,-1.6226758321743602,8.42809047340687e-36,2.873978851431739e-33
UBE2D2A,1.75550883017819e-37,0.5961870767423051,0.6775294357532451,0.514844717731366,9.3093298666993e-36,3.183790814411165e-33
KLK10,2.3076135206266e-37,-1.10241244903434,-0.950785163044029,-1.25403973502466,1.22014223936105e-35,4.1850878810084016e-33
FAM3C,2.3232975661006697e-37,1.58720061468912,1.8071756759718702,1.3672255534063602,1.22486408891866e-35,4.2135324658801746e-33
EPHX1,3.77225686454787e-37,-1.24211035009979,-1.07554105949747,-1.4086796407021103,1.98300436218667e-35,6.841365049544018e-33
STX7,4.226891089948629e-37,0.871700137302513,0.991251053596165,0.752149221008861,2.21557505223435e-35,7.665889680730834e-33
ADAR,4.34870011225536e-37,1.3752886939190099,1.5664284759588,1.1841489118792299,2.27285375319491e-35,7.886802523586322e-33
OAS1G,4.6985207583747094e-37,1.5455526855172,1.6849101046172499,1.4061952664171398,2.4416152571313396e-35,8.521237247388373e-33
SOX6,6.835280361299449e-37,-1.37474072963108,-1.21561526533584,-1.53386619392632,3.54184698950077e-35,1.2396464463252682e-32
RCN1,1.0401128939023e-36,0.9015024441165759,1.02697712564837,0.776027762584787,5.358945296537539e-35,1.886348744381211e-32
SLC16A3,1.0657282245523199e-36,2.3764559614087597,2.6821228849636,2.07078903785392,5.47536744489541e-35,1.9328047080480874e-32
NUCB1,1.1224902198738e-36,0.9219325289316029,1.05002505248878,0.7938400053744301,5.75070130724046e-35,2.0357482627631237e-32
HSPA2,1.2150087302801798e-36,1.63357986564893,1.83592246607254,1.43123726522533,6.207154459820089e-35,2.203539833236134e-32
SYNGR1,1.2798271134056297e-36,1.54267308916998,1.7599417083661597,1.3254044699737901,6.51992823840577e-35,2.32109445287245e-32
MVB12A,1.8576445594078797e-36,0.616741464459812,0.7022841179566911,0.531198810962934,9.43704250123846e-35,3.369024172942131e-32
CALCA,1.96211899835058e-36,-1.7613584398458302,-1.4878439398999599,-2.0348729397917,9.939941383822949e-35,3.558499015408612e-32
FLOT2,2.4980065857796603e-36,1.7134120251843301,1.9185539353359602,1.5082701150327098,1.2619456111337e-34,4.530384743969992e-32
PYM1,2.9244565622745496e-36,-1.09511883588302,-0.9435318969336659,-1.2467057748323702,1.47327622815031e-34,5.303794421341123e-32
CD151,3.32708770103059e-36,0.820232965320912,0.934424618973745,0.706041311668078,1.67146987661748e-34,6.034006254589078e-32
DNAJC10,3.4604813890974196e-36,1.1920320842706298,1.3606709897156,1.02339317882567,1.7336820572561e-34,6.27592904726708e-32
HS3ST1,3.84225856079456e-36,1.7170166262612798,1.9561800279272898,1.47785322459528,1.9196474175914599e-34,6.968320125857014e-32
CCNG1,4.0220699238917e-36,-1.10912183835739,-0.9533337705858629,-1.26490990612891,2.0039631906511e-34,7.294426013969987e-32
