primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr,Bonferroni.Padj
GCNT2,2.9307898599529496e-44,1.74327598291959,1.96091202097002,1.52563994486916,2.4954368497702697e-42,5.315280490010669e-40
ITM2C,3.0411060543607e-44,1.6223840928414,1.82094646769212,1.4238217179906898,2.5772663271909195e-42,5.515349940188565e-40
AIDA,6.094986438102099e-44,1.7606362983946398,1.97873360213981,1.54253899464948,5.141333676345099e-42,1.1053867404141967e-39
HNRNPA1,6.22024456917875e-44,1.57121866951904,1.76440233141332,1.37803500762476,5.2227016438252705e-42,1.1281035550662581e-39
CORO1C,1.07392673513806e-43,1.30826463930824,1.46985462299941,1.1466746556170702,8.975454040766779e-42,1.9476735268463856e-39
GTF2I,1.1634183687346597e-43,1.6135529815034,1.82129646882089,1.4058094941859098,9.67878694283113e-42,2.1099755535371788e-39
CD151,1.37836190166365e-43,1.16476849865695,1.30870080041192,1.0208361969019801,1.1414598834964301e-41,2.4997971448571955e-39
LIF,1.4003050138376802e-43,2.78304460979989,3.04497035531686,2.52111886428292,1.15436053322546e-41,2.5395931730960167e-39
EVPL,1.6868940838744799e-43,-2.55382584915968,-2.2507926119854,-2.8568590863339702,1.37808608581746e-41,3.059351110514757e-39
RABL6,1.6844612302651e-43,1.12399586483498,1.26300997075003,0.984981758919934,1.37808608581746e-41,3.054938887208785e-39
MAZ,1.9528363186951798e-43,1.8281751090074398,2.0654226982923998,1.59092751972248,1.58819011102493e-41,3.541663947585578e-39
NANS,2.01357834311838e-43,1.12426405195032,1.26354660160303,0.984981502297602,1.63027932280335e-41,3.651825683079494e-39
COLGALT1,2.05509477485898e-43,2.04405112186549,2.3049417428933503,1.7831605008376297,1.65649772608189e-41,3.727119883684246e-39
USF1,2.42871593414406e-43,-1.36969847592886,-1.1952397955667,-1.54415715629102,1.9489908044971998e-41,4.404719218163667e-39
VEGFB,2.50958718170375e-43,2.02474286902277,2.2708978098186,1.7785879282269401,2.00501643732948e-41,4.5513873127379206e-39
EFR3A,2.5814806967403195e-43,1.13440266972699,1.2752557835137,0.993549555940278,2.05340938228432e-41,4.6817733916082435e-39
ANXA6,2.6928501927962996e-43,2.00842884308243,2.2771819941925098,1.7396756919723502,2.1326432793254894e-41,4.883753109655369e-39
GOT2,2.86234223826023e-43,1.2266733266941798,1.38151403021072,1.07183262317764,2.2475231562302496e-41,5.191143883308753e-39
YWHAH,2.86269215421916e-43,1.2658264776860702,1.4229768320672802,1.10867612330487,2.2475231562302496e-41,5.1917784908918683e-39
PSMB10,3.72121618368237e-43,2.04213086926516,2.3058694836717404,1.77839225485858,2.9089645132441196e-41,6.748797670726346e-39
MLKL,4.1110163093718e-43,1.9792273843649097,2.2277363869591498,1.7307183817706697,3.1998880595179e-41,7.455739178676697e-39
DAP,4.3536728870216795e-43,1.09025016425203,1.2259920540044298,0.9545082744996289,3.374282541838679e-41,7.895821147902518e-39
PPT1,4.82872964931533e-43,1.67348436550585,1.8837538186846299,1.4632149123270801,3.72654642212693e-41,8.757384091998282e-39
HS6ST1,4.8587974470100295e-43,1.9060874650444901,2.1531310077791,1.6590439223098798,3.7338623092785607e-41,8.81191504989739e-39
KRTCAP2,5.92931481620481e-43,1.00123924867753,1.1261847841517199,0.8762937132033491,4.53730183572533e-41,1.0753405350669043e-38
ATP6V1E1,6.2598932037019995e-43,-1.2623123460178702,-1.10475537423191,-1.41986931780384,4.77014382951006e-41,1.1352942314233947e-38
REEP4,6.300239875051839e-43,-2.1342496104620903,-1.87031973686786,-2.39817948405633,4.780801270876149e-41,1.1426115037394016e-38
MTPN,6.39370495776111e-43,0.9921511882878951,1.1159844216671297,0.8683179549086559,4.83150971308148e-41,1.159562331139555e-38
NTM,7.39089203114143e-43,-2.1889349142251,-1.84299547226428,-2.5348743561859197,5.56187626044734e-41,1.3404121787678098e-38
PROM1,7.87435424947575e-43,3.93791678985869,4.238739291669311,3.63709428804807,5.901210275557529e-41,1.428092886684922e-38
H2AFV,8.55689335217722e-43,1.47695497033648,1.66159932889945,1.29231061177352,6.386329952061159e-41,1.5518781783508606e-38
TSPAN13,9.25726482395903e-43,2.2027595358742995,2.5410403499202796,1.86447872182831,6.88072765767709e-41,1.6788975484732095e-38
HELZ2,9.660229312212719e-43,2.37571553359192,2.5699585606159396,2.18147250656791,7.150935461481221e-41,1.7519791880628987e-38
SELENOF,1.08145842807131e-42,1.04767741559164,1.1789012090314,0.916453622151894,7.97289839491923e-41,1.961333005150128e-38
MAD2L2,1.09662034313598e-42,1.67500529280043,1.9012036552913,1.44880693030957,8.0519459688721e-41,1.9888306543114132e-38
CSF3,1.2222389776026599e-42,3.5385445805327898,3.9341333169545,3.1429558441110803,8.938115362016839e-41,2.216652609780184e-38
IFI203,1.2452282360361702e-42,2.69441980732593,2.9614418721105897,2.4273977425412796,9.069662364960639e-41,2.2583459288751983e-38
SPRR2F,1.29522527449854e-42,-4.602353355825169,-3.96019131086217,-5.2445154007881705,9.396082231322179e-41,2.349020557830552e-38
UCP2,1.60502399435144e-42,1.4843166816547297,1.67062632294656,1.2980070403628998,1.1597097673927298e-40,2.9108715161557714e-38
IFIT3,1.7556368826550397e-42,4.49092550110813,4.89839784383817,4.08345315837808,1.26350121046952e-40,3.18402305038318e-38
PLEKHA2,2.0119118526958898e-42,1.76313371304461,1.99739750241244,1.5288699236767802,1.44221475733172e-40,3.648803336049266e-38
GSTA1,2.1630691909853e-42,-3.99054525217736,-3.5226647377233498,-4.45842576663136,1.54446546644525e-40,3.92294228477094e-38
CMTM7,2.59178702648735e-42,1.71811820489701,1.95725442027971,1.4789819895143201,1.84331958872057e-40,4.700464951237458e-38
ITGA3,3.51171846809396e-42,1.6952275362325901,1.9085388055419699,1.48191626692321,2.4878330522403196e-40,6.368852613735206e-38
FAM92A,3.7360342893981296e-42,1.4214838192103703,1.6173293060790699,1.22563833234166,2.63644816624609e-40,6.775671787252448e-38
VDAC3,3.95611532167394e-42,1.03049879787331,1.16060999724925,0.9003875984973749,2.7809343982123497e-40,7.174810747387857e-38
CSTA1,4.0022678281044696e-42,-3.9370179718895297,-3.449629888276,-4.424406055503059,2.8025146459653596e-40,7.258512933050266e-38
TGIF1,5.44073805811022e-42,1.57997415806527,1.78200551123539,1.3779428048951499,3.79512405468796e-40,9.867322542188695e-38
D10WSU102E,6.33503115736595e-42,1.99489689463148,2.12174558434951,1.86804820491345,4.4019971291183495e-40,1.1489212506998887e-37
NMI,6.97084345159239e-42,2.2448796216705897,2.5148222094333703,1.9749370339078,4.82531361977403e-40,1.264232168380796e-37
RSRP1,8.06163192062636e-42,1.10170050784347,1.2414561310654,0.9619448846215491,5.55915424001824e-40,1.4620575651247966e-37
ARL4C,9.427021468141859e-42,1.9405629274055702,2.1927633521519,1.6883625026592401,6.473714336030389e-40,1.7096846134622077e-37
NRIP1,9.459276020335531e-42,1.24640882119628,1.40497588699664,1.08784175539591,6.473714336030389e-40,1.715534299048052e-37
GSDMD,1.00477779408828e-41,2.61441065260216,2.83821021682806,2.39061108837625,6.850620328415419e-40,1.8222650073585046e-37
BHLHE41,1.0658431968879799e-41,2.14697828786613,2.4442209454904504,1.8497356302418,7.23974989466684e-40,1.9330132218760403e-37
PARP11,1.91096546745102e-41,2.08066528299674,2.31220761927595,1.8491229467175299,1.2931817058840196e-39,3.46572697176917e-37
RPTN,2.01378645867965e-41,-2.4823090187139703,-2.02261847798403,-2.9419995594439,1.3526678227634801e-39,3.652203121461413e-37
UBAP2,2.0075394783387098e-41,1.31334602399469,1.4842203064994197,1.14247174148996,1.3526678227634801e-39,3.640873597915084e-37
CDKN2AIPNL,2.35732304412563e-41,1.3467310245950201,1.51943801235088,1.17402403683915,1.5775797316702e-39,4.275241072826243e-37
HMGN2,2.5151470911160197e-41,2.23671115409216,2.51887408272055,1.95454822546377,1.67701131045883e-39,4.561470764448014e-37
STEAP2,2.86360411411223e-41,1.64484149996948,1.8701871049371799,1.4194958950017802,1.90235619829815e-39,5.19343242135394e-37
AGRN,2.90892738042144e-41,2.32574319821863,2.62227110669833,2.02921528973893,1.9254126631869797e-39,5.275630697132323e-37
BIN1,3.0155190891256894e-41,2.07602892324235,2.28443970127441,1.8676181452103,1.9887074254684897e-39,5.468945420038351e-37
RNF114,3.9194045916042896e-41,1.4558353369338,1.6677438828933502,1.24392679097424,2.5754464374396895e-39,7.10823216733354e-37
GPX2,3.9611193937838597e-41,2.4969143246974,2.81692159837484,2.17690705101997,2.5934606976774e-39,7.183886132566408e-37
NDUFC2,5.1114461296691e-41,1.04483154630129,1.1790341818398,0.9106289107627851,3.33457507221866e-39,9.27011870076788e-37
VKORC1,6.645248315159379e-41,1.6624484391967198,1.88894232672802,1.43595455166542,4.31964958579679e-39,1.205182234437305e-36
GBP3,7.078476104399441e-41,2.7379712780947103,2.95745296789782,2.51848958829159,4.5685139725760896e-39,1.2837524262938825e-36
ADAR,7.17203661477764e-41,1.69103993668688,1.9188198532679,1.4632600201058603,4.6124842569364295e-39,1.300720560456073e-36
ZC3H12A,8.537290915029879e-41,1.4956523325591,1.6886541992753201,1.30265046584288,5.4711062909887594e-39,1.5483230803498188e-36
STEAP4,9.28904018342682e-41,2.60940835937019,2.81012841965398,2.4086882990864,5.931902562205239e-39,1.684660327666288e-36
IL18,1.0714013921168599e-40,-1.8270095764656,-1.5955194866716298,-2.05849966625957,6.81787215699346e-39,1.9430935647431372e-36
PYGB,1.2218882426085298e-40,1.79246826065353,2.02506351939781,1.55987300190924,7.74830949928262e-39,2.2160165167948296e-36
ASPA,1.3337752561140399e-40,3.0244904768686403,3.23969092781971,2.80929002591756,8.428344266510191e-39,2.418934804488423e-36
AW112010,1.6096656841251696e-40,3.8176022307695003,4.195430034026709,3.4397744275123,1.01058691840481e-38,2.9192896847294076e-36
MED24,1.6103860797253598e-40,2.51422062362999,2.8298433243457,2.1985979229142902,1.01058691840481e-38,2.9205961941899126e-36
TRIM56,1.7657870624291596e-40,1.48355950331957,1.6778872043706998,1.28923180226844,1.1042866953177699e-38,3.202431416421524e-36
AKR1A1,1.79823406982132e-40,0.615703723996145,0.6956024795307989,0.5358049684614911,1.1207138518996401e-38,3.261277309027946e-36
CCND1,1.92034022684096e-40,1.73717567620761,1.96554024078116,1.5088111116340601,1.19192553246609e-38,3.482729035398765e-36
CNN3,1.9256406099060698e-40,1.5466256142712,1.75046890337399,1.3427823251684199,1.19192553246609e-38,3.492341810125648e-36
CNP,2.36391003439985e-40,2.69828633984914,2.9190381366371203,2.47753454306115,1.45822695183251e-38,4.2871872383875676e-36
AK2,2.4323037245318596e-40,1.27619306928519,1.44170123460685,1.11068490396352,1.49533085925796e-38,4.411226034810981e-36
CEP170B,2.7195224285002403e-40,1.29226754120919,1.4613856871350699,1.12314939528332,1.66625874200272e-38,4.932125876328036e-36
IRF2BPL,2.80905428852949e-40,1.29736093219632,1.46712673997326,1.12759512441937,1.7153201541000297e-38,5.094500857677083e-36
EXT1,3.0329318541243104e-40,1.5548539269075001,1.77054058353536,1.3391672702796298,1.84581382907377e-38,5.5005252106398496e-36
BCAM,3.2179277578336694e-40,1.63054655931758,1.85904873363915,1.402044384996,1.9518507630793098e-38,5.836033781607143e-36
SPATS2L,3.39320493196572e-40,2.2301278550464,2.42753487315238,2.03272083694042,2.0513054882043399e-38,6.15391646461303e-36
ATG9B,4.730197120276191e-40,-1.79327871505069,-1.57302458053556,-2.01353284956581,2.8500616270208996e-38,8.5786854973329e-36
NDUFA13,5.06601993281609e-40,0.7456205852037681,0.842964351947881,0.6482768184596539,3.0422959437600197e-38,9.187733750155261e-36
HK2,5.654849000410929e-40,1.6045781240768102,1.81435965787514,1.39479659027848,3.38469773833177e-38,1.0255634147145261e-35
RSU1,7.068551142199969e-40,1.5257393618839499,1.7373242961506998,1.31415442761721,4.2169487998335096e-38,1.2819524351493864e-35
ADAM8,7.75752356833882e-40,2.42879724588963,2.7466451942815,2.11094929749776,4.612801555258779e-38,1.4069044743539285e-35
FMO2,9.67185967546497e-40,3.55980765781233,3.9036573925627405,3.21595792306193,5.73231526386381e-38,1.754088470742327e-35
FABP2,1.0285801369302099e-39,-2.0557215559078603,-1.74503422807645,-2.36640888373928,6.076328782855439e-38,1.8654329363366285e-35
DTX3L,1.04839733349642e-39,1.78643662965817,2.02614961829501,1.5467236410213199,6.17329027282178e-38,1.9013734040291073e-35
GDI1,1.09939572088381e-39,1.36973378969769,1.54922515491472,1.19024242448066,6.45263456114846e-38,1.993864079394878e-35
DAG1,1.2465446030697198e-39,1.25259431898367,1.41723033385126,1.0879583041160898,7.292688039120151e-38,2.2607332921272438e-35
ARL6IP5,1.2978135320208498e-39,1.04422733543222,1.18126032045822,0.907194350406218,7.56821421759809e-38,2.353714621673013e-35
BID,1.5031963371215596e-39,1.94286359993321,2.19032381197427,1.6954033878921597,8.7112485137205e-38,2.7261968770036603e-35
TTC3,1.5034300754270597e-39,1.3899214229111898,1.5805105249394,1.19933232088297,8.7112485137205e-38,2.726620784794516e-35
SYNGR1,1.56163809987262e-39,1.7016509521524,1.9473311193968301,1.45597078490797,9.01970336920059e-38,2.832186857928983e-35
CYP2B10,1.6962848836210498e-39,-2.3590127576142796,-2.09383918837477,-2.62418632685379,9.766292904556008e-38,3.0763822649351357e-35
STMN1,1.9433614960926e-39,2.56290380010065,2.9237149459556697,2.20209265424563,1.1153419016814999e-37,3.5244804093135395e-35
FUT9,2.6782487392227394e-39,1.7729702494276398,2.04801001071342,1.4979304881418702,1.5322624332663597e-37,4.85727191345436e-35
PSCA,3.34128812133763e-39,-6.46934196411151,-5.676538190669769,-7.26214573755325,1.90558494869746e-37,6.059760136857926e-35
ECI2,3.6231271313763096e-39,1.3659735513589901,1.5478512318417001,1.18409587087627,2.0598443151924997e-37,6.570903365464075e-35
1810011O10RIK,4.61152363987558e-39,1.9403867624523703,2.21538545646952,1.66538806843523,2.61358102289948e-37,8.363459273278352e-35
CRCT1,5.4052771974439787e-39,-3.1654992914010203,-2.64533993188663,-3.68565865091542,3.05389742220698e-37,9.8030107252844e-35
PI4K2B,5.7800744077376094e-39,1.41212077201785,1.59977907978361,1.22446246425208,3.2555102316375603e-37,1.0482742945872928e-34
SOD1,6.10961193834473e-39,1.24319693950976,1.4098632610496398,1.07653061796987,3.43046198494799e-37,1.1080392211382e-34
H2AFJ,7.677813971840058e-39,-1.2928111089543102,-1.12104807035438,-1.46457414755424,4.297680067694179e-37,1.3924483419329129e-34
TNRC6B,8.787042226473489e-39,1.40872191545257,1.60946532506821,1.2079785058369399,4.903439932902249e-37,1.593617978193232e-34
ATF2,9.61629262670991e-39,1.5930822017083899,1.8115899919568998,1.37457441145988,5.34972647478561e-37,1.7440108307801092e-34
PTOV1,9.93239920977814e-39,1.21209720352802,1.38058549362947,1.04360891342657,5.5086847727381105e-37,1.8013399206853635e-34
RFLNB,1.0626773198757099e-38,2.20146224555029,2.4952659591026003,1.90765853199797,5.87582801014202e-37,1.9272715873265873e-34
TNFRSF11B,1.10116355850135e-38,3.35610700011044,3.6219957330629398,3.0902182671579506,6.07012227871746e-37,1.9970702296980483e-34
FLG,1.1547267597336399e-38,-3.9878701566295693,-3.4580665083248197,-4.51767380493431,6.346098337736171e-37,2.094212451452929e-34
LMO4,1.18668278413872e-38,1.52298729422068,1.72586239152374,1.32011219691763,6.502017816658529e-37,2.1521678973139824e-34
HACD1,1.59306699846755e-38,1.88791834696354,2.13373000107417,1.6421066928529,8.70236839885769e-37,2.8891863084207487e-34
MTAP,1.7923319329334e-38,1.57914378285444,1.80960167071221,1.34868589499666,9.76148106176579e-37,3.2505731935680144e-34
2610524H06RIK,1.7993631805337698e-38,1.61520250835704,1.83817810282024,1.3922269138938401,9.770434324000149e-37,3.263325064216045e-34
HIF1A,2.1747919377978297e-38,1.47670458545045,1.6749958960043303,1.27841327489657,1.1773739278776598e-36,3.944202658390144e-34
DCAKD,2.78570531678734e-38,1.34089853934048,1.5219840174080401,1.1598130612729298,1.49915583457731e-36,5.05215516252552e-34
KLK14,2.77816112763932e-38,-0.968813435785731,-0.651850386649683,-1.28577648492178,1.49915583457731e-36,5.038473021086671e-34
STARD3,2.97643902677078e-38,1.46936013405024,1.66746975968952,1.27125050841097,1.59706207661287e-36,5.398069818951487e-34
NENF,3.7457504432988095e-38,1.3641029106951899,1.5485480494558599,1.17965777193453,2.00392124010818e-36,6.7932930039667205e-34
TNFAIP1,3.9366898990671e-38,1.0394641985789899,1.1859097913360501,0.893018605821934,2.0998767061612e-36,7.139580800948092e-34
NFKBIA,5.499241741950879e-38,1.26134168566231,1.4312371900202199,1.0914461813044,2.9162060886555894e-36,9.973424823202114e-34
TMPO,5.49370055278648e-38,1.32995875186004,1.50952089862196,1.1503966050981298,2.9162060886555894e-36,9.96337532253356e-34
GINS2,5.553821330465199e-38,2.09907168690857,2.36634106647224,1.83180230734491,2.93656278860982e-36,1.0072410364931685e-33
PINLYP,6.604450564630439e-38,-2.70793912380485,-2.3548382319434302,-3.0610400156662796,3.48192777442261e-36,1.1977831544013765e-33
BASP1,6.87717958724105e-38,3.00123472259321,3.5321936463685604,2.47027579881786,3.61520373896243e-36,1.247245289942037e-33
FLOT2,6.918112583113659e-38,2.3314344706774,2.4888071817950297,2.17406175955978,3.6262106880736803e-36,1.2546688980734932e-33
RNF145,7.77429545804243e-38,1.50647751554802,1.71074949902976,1.30220553206627,4.06324560308523e-36,1.4099462242705751e-33
UPK3BL,9.43319453722132e-38,-3.3484592236379505,-2.94871052509162,-3.74820792218427,4.916103911696719e-36,1.7108041612704584e-33
PTPRS,1.0023971672259598e-37,1.5599158500661798,1.77221244056815,1.3476192595642,5.20901863175074e-36,1.8179475024810006e-33
CST6,1.0692904520702e-37,-2.4942586500966297,-2.1680233974046,-2.82049390278865,5.5407576110700305e-36,1.9392651638745147e-33
H2AFZ,1.0890168734109898e-37,1.1752440306368201,1.3343650811914498,1.0161229800821898,5.62689744050762e-36,1.975041001618171e-33
WHSC1,1.16101197654776e-37,1.8429577961327601,2.10577648172155,1.58013911054397,5.98185034280401e-36,2.1056113206670175e-33
TBCA,1.18584519366361e-37,0.719671512848769,0.8172795990612121,0.622063426636325,6.09248964087342e-36,2.150648843228323e-33
CELF1,1.2592663483769997e-37,1.06344893219172,1.20749537364827,0.9194024907351609,6.451427823210519e-36,2.2838054494165268e-33
SEC61B,1.54601026886488e-37,0.800326644591708,0.909035610057008,0.6916176791264079,7.89815274257279e-36,2.8038442236133464e-33
NIPAL1,1.6629104196261999e-37,-2.3998666562542,-2.11960432866139,-2.680128983847,8.47150094672495e-36,3.015854337034076e-33
LSR,1.7105759011145298e-37,0.90977122022358,1.03331649090006,0.7862259495470991,8.68991723882719e-36,3.102300454261311e-33
FAM96A,1.7293459440668698e-37,1.2335824137812499,1.4068870877178898,1.06027773984461,8.76073129653541e-36,3.136341804159675e-33
SPRR2H,1.7798534112732698e-37,-4.09956111762214,-3.57834621598309,-4.62077601926119,8.99148230274432e-36,3.227942146685202e-33
